학교명,위치,학생수,예산(만원),매칭교과,강좌명,활동목표
상도중학교,포항시,66,1130,한문,한문이랑 친해지기,"1. 낯설고 어렵게만 느껴지는 한자와 한문을 우리의 삶과 밀접하게 연관된 실생활 속 이야기를 통해서 더 익숙하고 더 친근하게 접근할 수 있다. 2. 우리와 한자, 한문의 관계를 이해하고 공감할 수 있다. 3. 한자와 한문에 숨겨진 선인들의 삶과 지혜 그리고 문화를 이해하고 내면화하여 바람직한 가치관과 올바른 인성을 함양할 수 있다."
송도중학교,포항시,73,2000,국어,감성을 키우는 국어,"1. 일상의 가치 있는 경험을 발견할 수 있다. 2. 자신의 경험을 다양한 비유, 상징을 활용하여 시를 창작할 수 있다. 3. 자신의 작품을 친구들에게 소개할 수 있다."
송도중학교,포항시,73,2000,영어,Fun Fun Eng l ish,1. 교과서에서 다룬 주제 및 일상생활과 관련된 주제를 다양한 수업 방법을 통하여 학습자들이 영어로 표현하는 기회를 가지게 한다. 2. 언어의 4기능을 통합하는 수업을 진행함으로써 학습자들이 영어를 학습하려는 동기를 높인다.
송도중학교,포항시,73,2000,도덕,행복 프로젝트,1. 행복의 의미를 설명할 수 있다. 2. 진정한 행복을 추구하려는 자세를 지닌다.
송도중학교,포항시,73,2000,과학,신나는 과학세상,1. 실생활과 연관된 학생활동중심수업으로 과학적 소양을 함양한다. 2. 모둠활동 및 실험을 통하여 과학적 태도를 함양한다.
송라중학교,포항시,4,250,국어,작품으로 떠나는 문학 기행,1. 다양한 갈래의 문학 작품을 고르고 감상할 수 있다. 2. 문학 감상을 바탕으로 다양한 소통 활동을 할 수 있다.
송라중학교,포항시,4,250,수학,퍼즐로 만드는 세계,"문제를 정의하고, 가설을 수립하며 해결해가는 과정을 통해 문제 해결능력을 키우고 자신감과 자기주도학습능력을 기른다."
송라중학교,포항시,4,250,사회,우리 생활 속의 지리,교과서의 내용을 우리 생활 속에 적용하면서 실생활의 문제를 해결하는 능력을 함양한다
송라중학교,포항시,4,250,과학,창의톡톡 과학놀이,생활 속 과학놀이를 통하여 창의력과 의사소통능력을 함양시킬 수 있다
신광중학교,포항시,7,500,국어,소통하는 국어 교실,1. 다양한 활동을 통해 나와 소통하고 자신을 성찰할 수 있다. 2. 다양한 활동을 통해 세상과 소통하고 세상을 바라보는 안목을 넓힐 수 있다.
신광중학교,포항시,7,500,과학,과학 상상 놀이터,1. 과학이 딱딱한 지식이 아니라 재미있는 원리가 숨어있는 과목이라 생각을 가질 수 있다. 2. 실생활에 과학을 접목하여 설명할 수 있다.
신광중학교,포항시,7,500,수학,신의 한 수,가. 수학적 의사소통능력 및 수학학습 성공경험 확대로 수학에 대한 흥미와 자신감 향상 나. 팀 프로젝트 수업을 통해 문제해결과정을 표현할 수 있는 의사소통능력 향상 다. 수학적 구체물을 조작하며 그 의미를 알아보는 과정을 통해 수학에 대한 긍정적인 인식 향상
신광중학교,포항시,7,500,사회,Fun Fun 지리여행,지표공간의 자연환경 및 인문환경에 대한 이해를 통해 지역에 따른 인간 생활의 다양성을 파악하고 지역적 · 국가적 · 세계적 수준의 지리 문제에 관심을 가진다.
신광중학교,포항시,7,500,영어,FUN FUN 영어책 읽기,영어 그림책을 활용하여 실생활에서 사용되는 영어를 익힌다.
신흥중학교,포항시,204,2100,국어,시가 울리는 시간,시에 대한 이해를 바탕으로 국어 능력 향상 및 문학의 아름다움을 느낄 수 있다.
신흥중학교,포항시,204,2100,국어,시와 친구하기,시를 통해 자신과 세상을 깊이 이해하고 감성 지능을 향상할 수 있다.
신흥중학교,포항시,204,2100,영어,Fun! Fun! English!,1. 교과서에 배운 영어표현을 다양한 활동을 통해 영어에 대한 흥미를 높인다. 2. 영어에 대한 동기유발을 통해 자기 주도적인 영어학습을 진행해 나갈 수 있다
신흥중학교,포항시,204,2100,영어,영어 동화반,? 영어 동화를 읽고 다른 나라의 여러 문화들을 이해할 수 있다. ? 다양한 활동을 통해 영어에 대한 흥미를 유발할 수 있다.
신흥중학교,포항시,204,2100,수학,수학 탐구반,"? 체험하는 수학을 통해 수학에 흥미를 느끼게 한다. ? 구체적 조작물을 통한 주제탐구 수업을 통해 학생들의 수학적 직관력, 추론능력, 문제해결력을 키울 수 있다."
신흥중학교,포항시,204,2100,수학,Fun Fun한 수학,"? 체험하는 수학을 통해 수학에 흥미를 느끼게 한다. ? 구체적 조작물을 통한 주제탐구 수업을 통해 학생들의 수학적 직관력, 추론능력, 문제해결력을 키울 수 있다."
신흥중학교,포항시,204,2100,사회,생생 지리 토크,"다양한 매체를 통해 지리에 대한 관심을 높이고, 지리적 사고력을 함양할 수 있다."
신흥중학교,포항시,204,2100,사회,세계로 떠나는 문화 여행,"? 우리나라 각 지역의 자연, 인문환경을 통해 다양한 생활 모습을 이해할 수 있다. ? 세계 각 지역의 다양한 생활 모습을 이해할 수 있다."
신흥중학교,포항시,204,2100,과학,창의 톡톡 과학,"과학 지식의 잠정성을 이해하고 영화, 신문, 과학 실험 속 과학적 원리를 탐구하여 과학적 소양을 기 른다"
신흥중학교,포항시,204,2100,과학,지구랑 친구하기,"? 지구 시스템 중 지권과 기권 생물권 분류할 수 있고 각각이 서로 연결되어 상호작용을 하고 있음을 알게 한다, ? 지구 시스템을 위협하는 환경오염과 지구 온난화 문제의 심각성을 인식하고 지구구성원으로 서 책임 의식을 가질 수 있도록 한다. ? 환경오염과 지구 온난화를 줄이고 실천할 수 있는 아이디어를 도출한다."
양덕중학교,포항시,234,2610,국어,책이랑 놀자,"1. 다양한 게임 형식으로 국어와 친해지도록 한다. 2. 책의 내용을 정확히 파악하고, 자신의 생각을 말할 수 있도록 한다. 3. 상황에 맞는 이야기를 만들고 책에 대한 자신의 생각을 분명히 표현하도록 한다"
양덕중학교,포항시,234,2610,국어,재미있는 책읽기,"1. 글읽기를 통해 국어에 대한 긍정적인 태도를 기른다. 2. 정확하게 책을 읽고, 글쓴이의 생각을 파악할 수 있다. 3. 책에 대한 자신의 생각을 톻일성 있게 표현할 수 있다."
양덕중학교,포항시,234,2610,국어,슬로우리딩반,"1. 슬로우 리딩을 통해 폭넓은 교양을 쌓고, 사고력을 키운다. 2. 슬로우 리딩을 통해 독서의 즐거움을 느낀다. 3. 다양한 읽기 후 활동을 통해 표현 능력을 기른다."
양덕중학교,포항시,234,2610,수학,활동수학,"실생활 속의 수학을 찾아 탐구하고, 다양한 활동을 통해 수학에 대한 궁금증을 해소하고 수학에 대한 긍정적인 인식을 갖는다."
양덕중학교,포항시,234,2610,수학,수학이야기,? 다양한 수학 활동을 통해 수학에 대한 흥미를 가질 수 있도록 한다. ? 놀이를 통해 수학을 접해봄으로써 수학 과목 자체에 관심을 가지고 학생의 학습 동기를 강화시키고자 한다
양덕중학교,포항시,234,2610,수학,체험 수학,호기심을 자극하는 체험을 통해 수학에 대한 친밀감을 높이고 수학이 예술 등 다른 분야와 밀접한 관련이 있음을 알게 한다
양덕중학교,포항시,234,2610,과학,과학상상반,1. 과학에 관련된 직업 및 화제에 대한 탐구를 통해 과학적 사고력과 과학적 글쓰기 능력을 기른다. 2. 일상 생활과 관련된 과학적 현상에 호기심과 흥미를 가지고 과학의 유용성을 인식하며 문제 해결 능력을 기른다.
양덕중학교,포항시,234,2610,과학,미래과학반,"1. 과학 기사 또는 뉴스를 보고 일상생활의 과학에 대해 호기심을 느끼고, 미래 사회에 서의 직업의 변화를 예측하여 토의할 수 있다. 2. 과학에 관련된 최신 기사를 작성해 소개하는 활동을 통해 2015개정 교육과정에서 요구하는 과학적 사고력과 과학적 글쓰기 능력을 기르는데 중점을 둔다."
양덕중학교,포항시,234,2610,과학,과학탐구반,"1. 파동을 이용한 예술 활동을 통하여 과학적 원리를 이해하고 창의적 소양을 기른다. 2. 멸종 위기 생물을 탐구하고, 멸종 위기 생물을 알리는 달력을 제작하여 생물 다양성 보전 의식을 함 양한다. 3. 과학과 관련된 직업을 조사하여 발표하고, 나의 미래 직업을 알리는 명함 만들기를 통하여 창의적 의사 소통 능력을 기른다."
양덕중학교,포항시,234,2610,과학,과학세상반,"1. 생활 주변의 과학적인 원리를 탐구하며 일상생활의 과학에 대해 호기심을 느끼고, 미래 사회에서의 직업의 변화를 예측하여 토의할 수 있다. 2. 과학적인 기본 개념을 이용하여 창의적으로 문제를 해결하며 2015개정 교육과정에 서 요구하는 과학적 사고력을 기르는데 중점을 둔다."
양덕중학교,포항시,234,2610,영어,Let’s chill together,"실생활과 관련된 자료와 다양한 활동을 통하여 영어 학습에 대한 몰입도를 높이고, 영 어 듣기, 말하기, 읽기, 쓰기 능력을 골고루 기를 수 있다."
양덕중학교,포항시,234,2610,영어,Reading Time!,"1. 자신의 수준과 흥미에 적합한 영어 독서 자료를 선정하여 자기주도적으로 영어 원서 를 읽고 독후 학습을 통해 영어의 4개 영역을 골고루 학습하도록 한다. 2. 학습 과정에서 자기 주도적 학습 능력, 창의력, 문제 해결력 등 핵심역량을 신장시키 고 꾸준한 독서 습관을 형성하도록 한다."
양학중학교,포항시,94,1500,국어,즐거운 독서,1. 독서의 가치와 중요성을 깨닫고 독서를 생활화하는 태도를 지닌다. 2. 여러 분야의 독서 활동에 참여함으로써 타인과 교류하고 다양한 삶의 방식과 세계관을 이해하는 태도 를 지닌다
양학중학교,포항시,94,1500,국어,문학과 친해지기,1. 시와 소설의 표현과 효과에 주목하여 작품을 감상할 수 있다. 2. 작품에 대한 자신의 생각이나 느낌을 타인과 진솔하고 창의적으로 공유할 수 있다
양학중학교,포항시,94,1500,도덕,우리 만들기,"1. 타인과의 바람직한 관계 형성에 필요한 능력을 성찰하여 실천한다. 2. 활동을 통해 가정, 친구, 이웃 생활에서 발생할 수 있는 도덕 문제"
양학중학교,포항시,94,1500,도덕,도덕문제 탐색,1. 자신이 살아가는 사회와 공동체 안에서 인권과 인간의 좀엄성을 실현하기 위해 노력해야 할 점을 탐색 한다. 2. 다양성을 지닌 사회에서 사회적 편견을 통제하고 공동체의 일원으로서 보편적 관점을 지닐 수 있다.
양학중학교,포항시,94,1500,수학,수학놀이터,재미있는 놀이를 통해 수학에 대한 다양한 시선을 가질 수 있다.
양학중학교,포항시,94,1500,수학,종이접기 속에 숨은 수학,"색종이 접기를 통하여 도형들 속에 숨어 있는 수학적 내용을 이해하고, 손끝의 감각을 향상시키며 사물 에 대한 관찰력을 키울 수 있다."
양학중학교,포항시,94,1500,과학,과학과 생활,1. 우리가 경험하는 일상생활 속에서 과학의 원리를 찾아볼 수 있다. 2. 과학이 우리 생활에 미치는 영향을 설명할 수 있다.
양학중학교,포항시,94,1500,과학,신나는 과학 탐구,"1. 자연의 탐구를 통하여 과학의 기본 개념을 이해할 수 있다. 2. 자연을 과학적으로 탐구하는 능력을 기르고, 실생활에 이를 활용할 수 있다."
영일중학교,포항시,123,2683.7,국어,생각을 키우는 문학 읽기,1. 다양한 방식으로 문학 작품을 감상하고 내면화할 수 있다. 2. 자신의 감상을 다양한 방법으로 표현하고 소통할 수 있다.
영일중학교,포항시,123,2683.7,국어,비쥬얼씽킹 독서,1. 작품을 읽고 인상 깊은 내용이 담긴 장면 등을 시각화하여 정리해 봄으로써 작품을 다양하 게 감상할 수 있다. 2. 주요 감상(분석) 내용을 시각을 동반하여 표현해 봄으로써 다양한 글쓰기 방법을 익힐 수 있다.
영일중학교,포항시,123,2683.7,수학,수학 흥미를 더하다,1. 일상생활 속에서 수학이 적용되고 사용되는 것을 찾아 재미를 느끼고 관심을 가질 수 있다. 2. 수학사를 이해하고 수학자에 대하여 알 수 있다.
